id,im_path,label_path,unlabelled,asphalt,dirt,mud,water,gravel,other-terrain,tree-trunk,tree-foliage,bush,fence,structure,pole,vehicle,rock,log,other-object,sky,grass
1639440726-085975625,./sample/images\1639440726-085975625.png,./sample/labels\1639440726-085975625.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440733-956802088,./sample/images\1639440733-956802088.png,./sample/labels\1639440733-956802088.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440735-954575220,./sample/images\1639440735-954575220.png,./sample/labels\1639440735-954575220.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440744-221941096,./sample/images\1639440744-221941096.png,./sample/labels\1639440744-221941096.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440749-559993506,./sample/images\1639440749-559993506.png,./sample/labels\1639440749-559993506.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639440757-024794027,./sample/images\1639440757-024794027.png,./sample/labels\1639440757-024794027.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440759-758559688,./sample/images\1639440759-758559688.png,./sample/labels\1639440759-758559688.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440772-026615835,./sample/images\1639440772-026615835.png,./sample/labels\1639440772-026615835.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440774-026877814,./sample/images\1639440774-026877814.png,./sample/labels\1639440774-026877814.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440776-227283063,./sample/images\1639440776-227283063.png,./sample/labels\1639440776-227283063.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639440779-360885127,./sample/images\1639440779-360885127.png,./sample/labels\1639440779-360885127.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440782-227725716,./sample/images\1639440782-227725716.png,./sample/labels\1639440782-227725716.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639440787-761574297,./sample/images\1639440787-761574297.png,./sample/labels\1639440787-761574297.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440788-896962404,./sample/images\1639440788-896962404.png,./sample/labels\1639440788-896962404.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440797-697068305,./sample/images\1639440797-697068305.png,./sample/labels\1639440797-697068305.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440808-827880879,./sample/images\1639440808-827880879.png,./sample/labels\1639440808-827880879.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440815-694487494,./sample/images\1639440815-694487494.png,./sample/labels\1639440815-694487494.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639440822-828934269,./sample/images\1639440822-828934269.png,./sample/labels\1639440822-828934269.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639440826-962653098,./sample/images\1639440826-962653098.png,./sample/labels\1639440826-962653098.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639440834-563044243,./sample/images\1639440834-563044243.png,./sample/labels\1639440834-563044243.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440843-162640517,./sample/images\1639440843-162640517.png,./sample/labels\1639440843-162640517.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440848-963528669,./sample/images\1639440848-963528669.png,./sample/labels\1639440848-963528669.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639440849-767280077,./sample/images\1639440849-767280077.png,./sample/labels\1639440849-767280077.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440853-096477405,./sample/images\1639440853-096477405.png,./sample/labels\1639440853-096477405.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639440861-895814941,./sample/images\1639440861-895814941.png,./sample/labels\1639440861-895814941.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440865-228632766,./sample/images\1639440865-228632766.png,./sample/labels\1639440865-228632766.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440869-027212933,./sample/images\1639440869-027212933.png,./sample/labels\1639440869-027212933.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639440873-160379218,./sample/images\1639440873-160379218.png,./sample/labels\1639440873-160379218.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1639440881-559859615,./sample/images\1639440881-559859615.png,./sample/labels\1639440881-559859615.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440885-360059076,./sample/images\1639440885-360059076.png,./sample/labels\1639440885-360059076.png,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
1639440889-426864258,./sample/images\1639440889-426864258.png,./sample/labels\1639440889-426864258.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440891-896505493,./sample/images\1639440891-896505493.png,./sample/labels\1639440891-896505493.png,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440896-895269339,./sample/images\1639440896-895269339.png,./sample/labels\1639440896-895269339.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440899-760950181,./sample/images\1639440899-760950181.png,./sample/labels\1639440899-760950181.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440900-960596740,./sample/images\1639440900-960596740.png,./sample/labels\1639440900-960596740.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440902-294303852,./sample/images\1639440902-294303852.png,./sample/labels\1639440902-294303852.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440903-493651003,./sample/images\1639440903-493651003.png,./sample/labels\1639440903-493651003.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440914-360168068,./sample/images\1639440914-360168068.png,./sample/labels\1639440914-360168068.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639440915-496537351,./sample/images\1639440915-496537351.png,./sample/labels\1639440915-496537351.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440916-164514124,./sample/images\1639440916-164514124.png,./sample/labels\1639440916-164514124.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440920-360799851,./sample/images\1639440920-360799851.png,./sample/labels\1639440920-360799851.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440926-894498878,./sample/images\1639440926-894498878.png,./sample/labels\1639440926-894498878.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440928-161031689,./sample/images\1639440928-161031689.png,./sample/labels\1639440928-161031689.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440930-160919439,./sample/images\1639440930-160919439.png,./sample/labels\1639440930-160919439.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639440932-894364697,./sample/images\1639440932-894364697.png,./sample/labels\1639440932-894364697.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440933-826506379,./sample/images\1639440933-826506379.png,./sample/labels\1639440933-826506379.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440936-159331574,./sample/images\1639440936-159331574.png,./sample/labels\1639440936-159331574.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440941-426121704,./sample/images\1639440941-426121704.png,./sample/labels\1639440941-426121704.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639440943-892133193,./sample/images\1639440943-892133193.png,./sample/labels\1639440943-892133193.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440945-025716940,./sample/images\1639440945-025716940.png,./sample/labels\1639440945-025716940.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440951-157730786,./sample/images\1639440951-157730786.png,./sample/labels\1639440951-157730786.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440953-229928236,./sample/images\1639440953-229928236.png,./sample/labels\1639440953-229928236.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440954-623884769,./sample/images\1639440954-623884769.png,./sample/labels\1639440954-623884769.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440959-688730981,./sample/images\1639440959-688730981.png,./sample/labels\1639440959-688730981.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639440964-954565120,./sample/images\1639440964-954565120.png,./sample/labels\1639440964-954565120.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440973-419757941,./sample/images\1639440973-419757941.png,./sample/labels\1639440973-419757941.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440977-486257506,./sample/images\1639440977-486257506.png,./sample/labels\1639440977-486257506.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639440982-552205861,./sample/images\1639440982-552205861.png,./sample/labels\1639440982-552205861.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440983-552667830,./sample/images\1639440983-552667830.png,./sample/labels\1639440983-552667830.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440986-284917115,./sample/images\1639440986-284917115.png,./sample/labels\1639440986-284917115.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639440988-017932344,./sample/images\1639440988-017932344.png,./sample/labels\1639440988-017932344.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440990-217662610,./sample/images\1639440990-217662610.png,./sample/labels\1639440990-217662610.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440992-817279329,./sample/images\1639440992-817279329.png,./sample/labels\1639440992-817279329.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440994-684530192,./sample/images\1639440994-684530192.png,./sample/labels\1639440994-684530192.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639440994-950311866,./sample/images\1639440994-950311866.png,./sample/labels\1639440994-950311866.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639440995-684555463,./sample/images\1639440995-684555463.png,./sample/labels\1639440995-684555463.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1639440997-751594536,./sample/images\1639440997-751594536.png,./sample/labels\1639440997-751594536.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639440999-220839021,./sample/images\1639440999-220839021.png,./sample/labels\1639440999-220839021.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639440999-483195858,./sample/images\1639440999-483195858.png,./sample/labels\1639440999-483195858.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441000-483010654,./sample/images\1639441000-483010654.png,./sample/labels\1639441000-483010654.png,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1
1639441005-550301390,./sample/images\1639441005-550301390.png,./sample/labels\1639441005-550301390.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441011-015304343,./sample/images\1639441011-015304343.png,./sample/labels\1639441011-015304343.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441017-881405425,./sample/images\1639441017-881405425.png,./sample/labels\1639441017-881405425.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441023-814946016,./sample/images\1639441023-814946016.png,./sample/labels\1639441023-814946016.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441028-748122949,./sample/images\1639441028-748122949.png,./sample/labels\1639441028-748122949.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441029-681123785,./sample/images\1639441029-681123785.png,./sample/labels\1639441029-681123785.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1639441036-880612418,./sample/images\1639441036-880612418.png,./sample/labels\1639441036-880612418.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639441038-680513162,./sample/images\1639441038-680513162.png,./sample/labels\1639441038-680513162.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
1639441044-280813603,./sample/images\1639441044-280813603.png,./sample/labels\1639441044-280813603.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639441051-747080448,./sample/images\1639441051-747080448.png,./sample/labels\1639441051-747080448.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441055-813401603,./sample/images\1639441055-813401603.png,./sample/labels\1639441055-813401603.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441057-880287034,./sample/images\1639441057-880287034.png,./sample/labels\1639441057-880287034.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441062-679185482,./sample/images\1639441062-679185482.png,./sample/labels\1639441062-679185482.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441063-813438740,./sample/images\1639441063-813438740.png,./sample/labels\1639441063-813438740.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441069-612152559,./sample/images\1639441069-612152559.png,./sample/labels\1639441069-612152559.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441070-078899503,./sample/images\1639441070-078899503.png,./sample/labels\1639441070-078899503.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441072-612274295,./sample/images\1639441072-612274295.png,./sample/labels\1639441072-612274295.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441074-212208867,./sample/images\1639441074-212208867.png,./sample/labels\1639441074-212208867.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441075-545536309,./sample/images\1639441075-545536309.png,./sample/labels\1639441075-545536309.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441078-479250990,./sample/images\1639441078-479250990.png,./sample/labels\1639441078-479250990.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441082-146041072,./sample/images\1639441082-146041072.png,./sample/labels\1639441082-146041072.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441084-479515264,./sample/images\1639441084-479515264.png,./sample/labels\1639441084-479515264.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1639441089-145777017,./sample/images\1639441089-145777017.png,./sample/labels\1639441089-145777017.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441092-411991742,./sample/images\1639441092-411991742.png,./sample/labels\1639441092-411991742.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441092-545316476,./sample/images\1639441092-545316476.png,./sample/labels\1639441092-545316476.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441099-477944141,./sample/images\1639441099-477944141.png,./sample/labels\1639441099-477944141.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441100-477854430,./sample/images\1639441100-477854430.png,./sample/labels\1639441100-477854430.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441111-143378544,./sample/images\1639441111-143378544.png,./sample/labels\1639441111-143378544.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441116-542888317,./sample/images\1639441116-542888317.png,./sample/labels\1639441116-542888317.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441120-144505558,./sample/images\1639441120-144505558.png,./sample/labels\1639441120-144505558.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441127-210376000,./sample/images\1639441127-210376000.png,./sample/labels\1639441127-210376000.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441131-071033343,./sample/images\1639441131-071033343.png,./sample/labels\1639441131-071033343.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441132-875987562,./sample/images\1639441132-875987562.png,./sample/labels\1639441132-875987562.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
1639441136-202646248,./sample/images\1639441136-202646248.png,./sample/labels\1639441136-202646248.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1639441138-668407098,./sample/images\1639441138-668407098.png,./sample/labels\1639441138-668407098.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441140-067865453,./sample/images\1639441140-067865453.png,./sample/labels\1639441140-067865453.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441143-066964251,./sample/images\1639441143-066964251.png,./sample/labels\1639441143-066964251.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441143-732866920,./sample/images\1639441143-732866920.png,./sample/labels\1639441143-732866920.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441145-932593442,./sample/images\1639441145-932593442.png,./sample/labels\1639441145-932593442.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441148-604556600,./sample/images\1639441148-604556600.png,./sample/labels\1639441148-604556600.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441148-932373751,./sample/images\1639441148-932373751.png,./sample/labels\1639441148-932373751.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441149-132296560,./sample/images\1639441149-132296560.png,./sample/labels\1639441149-132296560.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441150-398588238,./sample/images\1639441150-398588238.png,./sample/labels\1639441150-398588238.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441152-198628926,./sample/images\1639441152-198628926.png,./sample/labels\1639441152-198628926.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441152-665195123,./sample/images\1639441152-665195123.png,./sample/labels\1639441152-665195123.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441154-798476027,./sample/images\1639441154-798476027.png,./sample/labels\1639441154-798476027.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441156-264723316,./sample/images\1639441156-264723316.png,./sample/labels\1639441156-264723316.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441156-531406226,./sample/images\1639441156-531406226.png,./sample/labels\1639441156-531406226.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441157-797821174,./sample/images\1639441157-797821174.png,./sample/labels\1639441157-797821174.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441158-864437961,./sample/images\1639441158-864437961.png,./sample/labels\1639441158-864437961.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441159-197531224,./sample/images\1639441159-197531224.png,./sample/labels\1639441159-197531224.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441159-664286776,./sample/images\1639441159-664286776.png,./sample/labels\1639441159-664286776.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441160-597153492,./sample/images\1639441160-597153492.png,./sample/labels\1639441160-597153492.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441161-596658029,./sample/images\1639441161-596658029.png,./sample/labels\1639441161-596658029.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441163-595626589,./sample/images\1639441163-595626589.png,./sample/labels\1639441163-595626589.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1639441164-667974586,./sample/images\1639441164-667974586.png,./sample/labels\1639441164-667974586.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1639441165-062856367,./sample/images\1639441165-062856367.png,./sample/labels\1639441165-062856367.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1639441165-262256522,./sample/images\1639441165-262256522.png,./sample/labels\1639441165-262256522.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639441166-594814352,./sample/images\1639441166-594814352.png,./sample/labels\1639441166-594814352.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441167-593660387,./sample/images\1639441167-593660387.png,./sample/labels\1639441167-593660387.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441169-526039449,./sample/images\1639441169-526039449.png,./sample/labels\1639441169-526039449.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441169-859175210,./sample/images\1639441169-859175210.png,./sample/labels\1639441169-859175210.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441170-792060455,./sample/images\1639441170-792060455.png,./sample/labels\1639441170-792060455.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441172-791440079,./sample/images\1639441172-791440079.png,./sample/labels\1639441172-791440079.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639441173-124806989,./sample/images\1639441173-124806989.png,./sample/labels\1639441173-124806989.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441180-523858252,./sample/images\1639441180-523858252.png,./sample/labels\1639441180-523858252.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639441185-189573669,./sample/images\1639441185-189573669.png,./sample/labels\1639441185-189573669.png,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1639441188-922145844,./sample/images\1639441188-922145844.png,./sample/labels\1639441188-922145844.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639441192-856513575,./sample/images\1639441192-856513575.png,./sample/labels\1639441192-856513575.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639441193-192197355,./sample/images\1639441193-192197355.png,./sample/labels\1639441193-192197355.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1639441194-724171150,./sample/images\1639441194-724171150.png,./sample/labels\1639441194-724171150.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1639441202-522251504,./sample/images\1639441202-522251504.png,./sample/labels\1639441202-522251504.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
1639441204-387680502,./sample/images\1639441204-387680502.png,./sample/labels\1639441204-387680502.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1639441205-520455178,./sample/images\1639441205-520455178.png,./sample/labels\1639441205-520455178.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1639441205-786995136,./sample/images\1639441205-786995136.png,./sample/labels\1639441205-786995136.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639441213-251840011,./sample/images\1639441213-251840011.png,./sample/labels\1639441213-251840011.png,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1639441215-784524268,./sample/images\1639441215-784524268.png,./sample/labels\1639441215-784524268.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1639441219-717803937,./sample/images\1639441219-717803937.png,./sample/labels\1639441219-717803937.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
